"","Num","Treatment","Name","Hatchery","OrderOther","sum_abun"
"634",57,"S4","T8_NUV","RWU","Pseudomonadales",0.0421940928270042
"635",57,"S4","T8_NUV","RWU","Rhodobacterales",51.8802742616034
"636",57,"S4","T8_NUV","RWU","Vibrionales",6.44514767932489
"637",57,"S4","T8_NUV","RWU","Others",5.22840482887951
"638",58,"S4","T8_NUV","RWU","Alteromonadales",8.82647679324895
"639",58,"S4","T8_NUV","RWU","Bacillales",1.47943037974684
"640",58,"S4","T8_NUV","RWU","Cellvibrionales",0.809599156118143
"641",58,"S4","T8_NUV","RWU","Enterobacterales",0.82542194092827
"642",58,"S4","T8_NUV","RWU","Flavobacteriales",0.733122362869198
"643",58,"S4","T8_NUV","RWU","Nannocystales",0
"644",58,"S4","T8_NUV","RWU","Nitrosococcales",1.99103375527426
"645",58,"S4","T8_NUV","RWU","Oceanospirillales",2.94567510548523
"646",58,"S4","T8_NUV","RWU","Peptostreptococcales-Tissierellales",3.47310126582278
"647",58,"S4","T8_NUV","RWU","Pseudomonadales",0.0395569620253165
"648",58,"S4","T8_NUV","RWU","Rhodobacterales",35.9177215189873
"649",58,"S4","T8_NUV","RWU","Vibrionales",22.9694092827004
"650",58,"S4","T8_NUV","RWU","Others",4.22878574777309
"651",59,"S4","T8_NUV","RWU","Alteromonadales",9.43565400843882
"652",59,"S4","T8_NUV","RWU","Bacillales",1.00210970464135
"653",59,"S4","T8_NUV","RWU","Cellvibrionales",0.680379746835443
"654",59,"S4","T8_NUV","RWU","Enterobacterales",1.08649789029536
"655",59,"S4","T8_NUV","RWU","Flavobacteriales",0.287447257383966
"656",59,"S4","T8_NUV","RWU","Nannocystales",0.0131856540084388
"657",59,"S4","T8_NUV","RWU","Nitrosococcales",0.174050632911392
"658",59,"S4","T8_NUV","RWU","Oceanospirillales",2.82700421940928
"659",59,"S4","T8_NUV","RWU","Peptostreptococcales-Tissierellales",14.1323839662447
"660",59,"S4","T8_NUV","RWU","Pseudomonadales",0.0501054852320675
"661",59,"S4","T8_NUV","RWU","Rhodobacterales",30.9388185654008
"662",59,"S4","T8_NUV","RWU","Vibrionales",16.5163502109705
"663",59,"S4","T8_NUV","RWU","Others",8.47515236755743
"664",60,"C","T8_UV","RWU","Alteromonadales",20.6223628691983
"665",60,"C","T8_UV","RWU","Bacillales",0.0316455696202532
"666",60,"C","T8_UV","RWU","Cellvibrionales",0.0817510548523207
"667",60,"C","T8_UV","RWU","Enterobacterales",1.00474683544304
"668",60,"C","T8_UV","RWU","Flavobacteriales",1.47943037974684
"669",60,"C","T8_UV","RWU","Nannocystales",0.00263713080168776
"670",60,"C","T8_UV","RWU","Nitrosococcales",0.0290084388185654
"671",60,"C","T8_UV","RWU","Oceanospirillales",2.56592827004219
"672",60,"C","T8_UV","RWU","Peptostreptococcales-Tissierellales",0
"673",60,"C","T8_UV","RWU","Pseudomonadales",0
"674",60,"C","T8_UV","RWU","Rhodobacterales",10.5959915611814
"675",60,"C","T8_UV","RWU","Vibrionales",41.1867088607595
"676",60,"C","T8_UV","RWU","Others",3.02273792780122
"677",61,"C","T8_UV","RWU","Alteromonadales",46.207805907173
"678",61,"C","T8_UV","RWU","Bacillales",0.0764767932489451
"679",61,"C","T8_UV","RWU","Cellvibrionales",0.0369198312236287
"680",61,"C","T8_UV","RWU","Enterobacterales",1.1629746835443
"681",61,"C","T8_UV","RWU","Flavobacteriales",0.466772151898734
"682",61,"C","T8_UV","RWU","Nannocystales",0.0210970464135021
"683",61,"C","T8_UV","RWU","Nitrosococcales",0.0421940928270042
"684",61,"C","T8_UV","RWU","Oceanospirillales",0.4957805907173
"685",61,"C","T8_UV","RWU","Peptostreptococcales-Tissierellales",0
"686",61,"C","T8_UV","RWU","Pseudomonadales",0.100210970464135
"687",61,"C","T8_UV","RWU","Rhodobacterales",4.20622362869198
"688",61,"C","T8_UV","RWU","Vibrionales",20.6592827004219
"689",61,"C","T8_UV","RWU","Others",2.02399789029536
"690",62,"C","T8_UV","RWU","Alteromonadales",36.706223628692
"691",62,"C","T8_UV","RWU","Bacillales",0.0685654008438819
"692",62,"C","T8_UV","RWU","Cellvibrionales",0.0316455696202532
"693",62,"C","T8_UV","RWU","Enterobacterales",0.738396624472574
"694",62,"C","T8_UV","RWU","Flavobacteriales",0.0316455696202532
"695",62,"C","T8_UV","RWU","Nannocystales",0.0105485232067511
"696",62,"C","T8_UV","RWU","Nitrosococcales",0.0632911392405063
"697",62,"C","T8_UV","RWU","Oceanospirillales",0.255801687763713
"698",62,"C","T8_UV","RWU","Peptostreptococcales-Tissierellales",0
"699",62,"C","T8_UV","RWU","Pseudomonadales",0.0712025316455696
"700",62,"C","T8_UV","RWU","Rhodobacterales",8.30432489451477
"701",62,"C","T8_UV","RWU","Vibrionales",15.540611814346
"702",62,"C","T8_UV","RWU","Others",4.07114392873887
"703",63,"S4","T8_UV","RWU","Alteromonadales",25.9533227848101
"704",63,"S4","T8_UV","RWU","Bacillales",0.193829113924051
"705",63,"S4","T8_UV","RWU","Cellvibrionales",0.0632911392405063
"706",63,"S4","T8_UV","RWU","Enterobacterales",13.4216772151899
"707",63,"S4","T8_UV","RWU","Flavobacteriales",0.0197784810126582
"708",63,"S4","T8_UV","RWU","Nannocystales",0
"709",63,"S4","T8_UV","RWU","Nitrosococcales",0.0474683544303797
"710",63,"S4","T8_UV","RWU","Oceanospirillales",2.84414556962025
"711",63,"S4","T8_UV","RWU","Peptostreptococcales-Tissierellales",0.0118670886075949
"712",63,"S4","T8_UV","RWU","Pseudomonadales",0.0356012658227848
"713",63,"S4","T8_UV","RWU","Rhodobacterales",11.942246835443
"714",63,"S4","T8_UV","RWU","Vibrionales",8.05775316455696
"715",63,"S4","T8_UV","RWU","Others",3.04588607594937
"716",64,"S4","T8_UV","RWU","Alteromonadales",10.8570675105485
"717",64,"S4","T8_UV","RWU","Bacillales",1.01793248945148
"718",64,"S4","T8_UV","RWU","Cellvibrionales",0.234704641350211
"719",64,"S4","T8_UV","RWU","Enterobacterales",1.45833333333333
"720",64,"S4","T8_UV","RWU","Flavobacteriales",0.174050632911392
"721",64,"S4","T8_UV","RWU","Nannocystales",0
"722",64,"S4","T8_UV","RWU","Nitrosococcales",0.234704641350211
"723",64,"S4","T8_UV","RWU","Oceanospirillales",1.94883966244726
"724",64,"S4","T8_UV","RWU","Peptostreptococcales-Tissierellales",0.0712025316455696
"725",64,"S4","T8_UV","RWU","Pseudomonadales",0.00791139240506329
"726",64,"S4","T8_UV","RWU","Rhodobacterales",18.3465189873418
"727",64,"S4","T8_UV","RWU","Vibrionales",23.1540084388186
"728",64,"S4","T8_UV","RWU","Others",4.33339193624004
"729",65,"S4","T8_UV","RWU","Alteromonadales",10.5036919831224
"730",65,"S4","T8_UV","RWU","Bacillales",0.822784810126582
"731",65,"S4","T8_UV","RWU","Cellvibrionales",0.131856540084388
"732",65,"S4","T8_UV","RWU","Enterobacterales",4.6545358649789
"733",65,"S4","T8_UV","RWU","Flavobacteriales",0.192510548523207
"734",65,"S4","T8_UV","RWU","Nannocystales",0
"735",65,"S4","T8_UV","RWU","Nitrosococcales",0.627637130801688
"736",65,"S4","T8_UV","RWU","Oceanospirillales",2.92985232067511
"737",65,"S4","T8_UV","RWU","Peptostreptococcales-Tissierellales",0
"738",65,"S4","T8_UV","RWU","Pseudomonadales",0.142405063291139
"739",65,"S4","T8_UV","RWU","Rhodobacterales",29.0849156118143
"740",65,"S4","T8_UV","RWU","Vibrionales",14.5490506329114
"741",65,"S4","T8_UV","RWU","Others",4.50319385841538
